chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,FPCA_Type,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr5,91377628,91378645,Zm00001eb233740,91351902,6.91989680382916,FPC2_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Fasciclin-like arabinogalactan protein 3,,217198913.0,1018.0,,,Zm00001eb233740,,,,B73 Zm00001eb.1,,,Zea mays,chr5,91377628.0,91378645.0,GO:0046658
chr5,91428374,91429433,Zm00001eb233750,91351902,6.91989680382916,FPC2_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,217198924.0,1060.0,,,Zm00001eb233750,,,,B73 Zm00001eb.1,,,Zea mays,chr5,91428374.0,91429433.0,GO:0004672
chr5,91428374,91429433,Zm00001eb233750,91351902,6.91989680382916,FPC2_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,217198924.0,1060.0,,,Zm00001eb233750,,,,B73 Zm00001eb.1,,,Zea mays,chr5,91428374.0,91429433.0,GO:0005524
chr5,91428374,91429433,Zm00001eb233750,91351902,6.91989680382916,FPC2_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,217198924.0,1060.0,,,Zm00001eb233750,,,,B73 Zm00001eb.1,,,Zea mays,chr5,91428374.0,91429433.0,GO:0006468
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0004476
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0005829
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0005975
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0006057
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0006486
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0008270
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0009298
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0016021
chr4,7872387,7878174,Zm00001eb167360,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Mannose-6-phosphate isomerase,,216854097.0,5788.0,,,Zm00001eb167360,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7872387.0,7878174.0,GO:0031506
chr4,7960825,7967557,Zm00001eb167370,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,RING-CH-type domain-containing protein,,216854128.0,6733.0,,,Zm00001eb167370,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7960825.0,7967557.0,GO:0004842
chr4,7960825,7967557,Zm00001eb167370,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,RING-CH-type domain-containing protein,,216854128.0,6733.0,,,Zm00001eb167370,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7960825.0,7967557.0,GO:0008270
chr4,7960825,7967557,Zm00001eb167370,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,RING-CH-type domain-containing protein,,216854128.0,6733.0,,,Zm00001eb167370,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7960825.0,7967557.0,GO:0016021
chr4,7960825,7967557,Zm00001eb167370,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,RING-CH-type domain-containing protein,,216854128.0,6733.0,,,Zm00001eb167370,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7960825.0,7967557.0,GO:0016567
chr4,7960825,7967557,Zm00001eb167370,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,RING-CH-type domain-containing protein,,216854128.0,6733.0,,,Zm00001eb167370,,,,B73 Zm00001eb.1,,,Zea mays,chr4,7960825.0,7967557.0,GO:0016874
chr4,8017637,8018421,Zm00001eb167380,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr4,8023323,8023675,Zm00001eb167390,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,216854264.0,353.0,,,Zm00001eb167390,,,,B73 Zm00001eb.1,,,Zea mays,chr4,8023323.0,8023675.0,GO:0000993
chr4,8023323,8023675,Zm00001eb167390,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,216854264.0,353.0,,,Zm00001eb167390,,,,B73 Zm00001eb.1,,,Zea mays,chr4,8023323.0,8023675.0,GO:0005694
chr4,8023323,8023675,Zm00001eb167390,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,216854264.0,353.0,,,Zm00001eb167390,,,,B73 Zm00001eb.1,,,Zea mays,chr4,8023323.0,8023675.0,GO:0006283
chr4,8023323,8023675,Zm00001eb167390,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,216854264.0,353.0,,,Zm00001eb167390,,,,B73 Zm00001eb.1,,,Zea mays,chr4,8023323.0,8023675.0,GO:0009411
chr4,8024058,8024462,Zm00001eb167400,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr4,8027347,8028311,Zm00001eb167410,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Putative calcium-binding protein CML45,,216854284.0,965.0,,,Zm00001eb167410,,,,B73 Zm00001eb.1,,,Zea mays,chr4,8027347.0,8028311.0,GO:0005509
chr4,8027347,8028311,Zm00001eb167410,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Putative calcium-binding protein CML45,,216854284.0,965.0,,,Zm00001eb167410,,,,B73 Zm00001eb.1,,,Zea mays,chr4,8027347.0,8028311.0,GO:0016021
chr4,8035299,8038137,Zm00001eb167430,7967528,6.39773890143867,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr7,135661988,135662761,Zm00001eb315950,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Dof-type domain-containing protein,,217597887.0,774.0,,,Zm00001eb315950,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135661988.0,135662761.0,GO:0003677
chr7,135661988,135662761,Zm00001eb315950,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Dof-type domain-containing protein,,217597887.0,774.0,,,Zm00001eb315950,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135661988.0,135662761.0,GO:0003700
chr7,135661988,135662761,Zm00001eb315950,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Dof-type domain-containing protein,,217597887.0,774.0,,,Zm00001eb315950,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135661988.0,135662761.0,GO:0005634
chr7,135661988,135662761,Zm00001eb315950,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Dof-type domain-containing protein,,217597887.0,774.0,,,Zm00001eb315950,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135661988.0,135662761.0,GO:0006355
chr7,135663922,135664554,Zm00001eb315960,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,,,217597896.0,633.0,,,Zm00001eb315960,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135663922.0,135664554.0,GO:0016021
chr7,135700566,135703813,Zm00001eb315970,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Movement protein binding protein 2C,,217597907.0,3248.0,,,Zm00001eb315970,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135700566.0,135703813.0,GO:0008017
chr7,135700566,135703813,Zm00001eb315970,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,Movement protein binding protein 2C,,217597907.0,3248.0,,,Zm00001eb315970,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135700566.0,135703813.0,GO:0010497
chr7,135704211,135705830,Zm00001eb315980,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr7,135754919,135756309,Zm00001eb315990,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,FAS1 domain-containing protein,,217597945.0,1391.0,,,Zm00001eb315990,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135754919.0,135756309.0,GO:0005886
chr7,135754919,135756309,Zm00001eb315990,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,FAS1 domain-containing protein,,217597945.0,1391.0,,,Zm00001eb315990,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135754919.0,135756309.0,GO:0009834
chr7,135754919,135756309,Zm00001eb315990,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,FAS1 domain-containing protein,,217597945.0,1391.0,,,Zm00001eb315990,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135754919.0,135756309.0,GO:0016021
chr7,135754919,135756309,Zm00001eb315990,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,FAS1 domain-containing protein,,217597945.0,1391.0,,,Zm00001eb315990,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135754919.0,135756309.0,GO:0031225
chr7,135785756,135786407,Zm00001eb316000,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr7,135790139,135791159,Zm00001eb316010,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr7,135796156,135799683,Zm00001eb316030,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,WIYLD domain-containing protein,,217597978.0,3528.0,,,Zm00001eb316030,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135796156.0,135799683.0,GO:0018024
chr7,135796156,135799683,Zm00001eb316030,135705786,6.82558501023502,FPC4_NGRDI,MIH1.2020.PHP02,MIH1.2020,AGDD,PHP02,protein_coding,,WIYLD domain-containing protein,,217597978.0,3528.0,,,Zm00001eb316030,,,,B73 Zm00001eb.1,,,Zea mays,chr7,135796156.0,135799683.0,GO:0034968
chr2,161675143,161675505,Zm00001eb094720,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr2,161723863,161727988,Zm00001eb094730,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,PABS domain-containing protein,,216475740.0,4126.0,,,Zm00001eb094730,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161723863.0,161727988.0,GO:0004766
chr2,161723863,161727988,Zm00001eb094730,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,PABS domain-containing protein,,216475740.0,4126.0,,,Zm00001eb094730,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161723863.0,161727988.0,GO:0006596
chr2,161723863,161727988,Zm00001eb094730,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,PABS domain-containing protein,,216475740.0,4126.0,,,Zm00001eb094730,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161723863.0,161727988.0,GO:0008216
chr2,161723863,161727988,Zm00001eb094730,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,PABS domain-containing protein,,216475740.0,4126.0,,,Zm00001eb094730,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161723863.0,161727988.0,GO:0016740
chr2,161755881,161757360,Zm00001eb094740,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,GAGA-binding transcriptional activator,,216475824.0,1480.0,,,Zm00001eb094740,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161755881.0,161757360.0,GO:0003677
chr2,161755881,161757360,Zm00001eb094740,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,GAGA-binding transcriptional activator,,216475824.0,1480.0,,,Zm00001eb094740,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161755881.0,161757360.0,GO:0003700
chr2,161755881,161757360,Zm00001eb094740,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,GAGA-binding transcriptional activator,,216475824.0,1480.0,,,Zm00001eb094740,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161755881.0,161757360.0,GO:0005634
chr2,161755881,161757360,Zm00001eb094740,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,GAGA-binding transcriptional activator,,216475824.0,1480.0,,,Zm00001eb094740,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161755881.0,161757360.0,GO:0006355
chr2,161755881,161757360,Zm00001eb094740,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,GAGA-binding transcriptional activator,,216475824.0,1480.0,,,Zm00001eb094740,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161755881.0,161757360.0,GO:0009723
chr2,161757465,161760100,Zm00001eb094750,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,D-ribulose kinase isoform X2,,216475869.0,2636.0,,,Zm00001eb094750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161757465.0,161760100.0,GO:0005524
chr2,161757465,161760100,Zm00001eb094750,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,D-ribulose kinase isoform X2,,216475869.0,2636.0,,,Zm00001eb094750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161757465.0,161760100.0,GO:0005975
chr2,161757465,161760100,Zm00001eb094750,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,D-ribulose kinase isoform X2,,216475869.0,2636.0,,,Zm00001eb094750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161757465.0,161760100.0,GO:0009507
chr2,161757465,161760100,Zm00001eb094750,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,D-ribulose kinase isoform X2,,216475869.0,2636.0,,,Zm00001eb094750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161757465.0,161760100.0,GO:0016310
chr2,161757465,161760100,Zm00001eb094750,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,D-ribulose kinase isoform X2,,216475869.0,2636.0,,,Zm00001eb094750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161757465.0,161760100.0,GO:0016773
chr2,161757465,161760100,Zm00001eb094750,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,D-ribulose kinase isoform X2,,216475869.0,2636.0,,,Zm00001eb094750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161757465.0,161760100.0,GO:0019200
chr2,161773692,161786503,Zm00001eb094760,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Leucine aminopeptidase 3,,216475978.0,12812.0,,,Zm00001eb094760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161773692.0,161786503.0,GO:0003677
chr2,161773692,161786503,Zm00001eb094760,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Leucine aminopeptidase 3,,216475978.0,12812.0,,,Zm00001eb094760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161773692.0,161786503.0,GO:0003899
chr2,161773692,161786503,Zm00001eb094760,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Leucine aminopeptidase 3,,216475978.0,12812.0,,,Zm00001eb094760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161773692.0,161786503.0,GO:0005737
chr2,161773692,161786503,Zm00001eb094760,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Leucine aminopeptidase 3,,216475978.0,12812.0,,,Zm00001eb094760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161773692.0,161786503.0,GO:0006351
chr2,161773692,161786503,Zm00001eb094760,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Leucine aminopeptidase 3,,216475978.0,12812.0,,,Zm00001eb094760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161773692.0,161786503.0,GO:0006508
chr2,161773692,161786503,Zm00001eb094760,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Leucine aminopeptidase 3,,216475978.0,12812.0,,,Zm00001eb094760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161773692.0,161786503.0,GO:0030145
chr2,161773692,161786503,Zm00001eb094760,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Leucine aminopeptidase 3,,216475978.0,12812.0,,,Zm00001eb094760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161773692.0,161786503.0,GO:0070006
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0004672
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0004683
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0005509
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0005516
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0005524
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0005634
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0005737
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0005886
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0006468
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0009931
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0018105
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0018209
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0035556
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0046777
chr2,161797562,161805667,Zm00001eb094770,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Calcium-dependent protein kinase 18,,216476013.0,8106.0,,,Zm00001eb094770,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161797562.0,161805667.0,GO:0050832
chr2,161811232,161812326,Zm00001eb094780,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,,,216476119.0,1095.0,,,Zm00001eb094780,,,,B73 Zm00001eb.1,,,Zea mays,chr2,161811232.0,161812326.0,GO:0005634
chr2,161812393,161812845,Zm00001eb094790,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr2,161813921,161814299,Zm00001eb094810,161758356,6.59655039237119,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,,,,,,,,,,,,,,,,,,,,
chr9,150158786,150161989,Zm00001eb399140,150243095,7.581830776436,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Type IV inositol polyphosphate 5-phosphatase 9,,218023367.0,3204.0,,,Zm00001eb399140,,,,B73 Zm00001eb.1,,,Zea mays,chr9,150158786.0,150161989.0,GO:0004445
chr9,150158786,150161989,Zm00001eb399140,150243095,7.581830776436,FPC4_NGRDI,MNH1.2020.PHP02,MNH1.2020,AGDD,PHP02,protein_coding,,Type IV inositol polyphosphate 5-phosphatase 9,,218023367.0,3204.0,,,Zm00001eb399140,,,,B73 Zm00001eb.1,,,Zea mays,chr9,150158786.0,150161989.0,GO:0004519
