chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr2,173297262,173299313,Zm00001eb096710,173297371,6.22631003080196,DTS.BLUE,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,CRIB domain-containing protein,,216486295.0,2052.0,,,Zm00001eb096710,,,,B73 Zm00001eb.1,,,Zea mays,chr2,173297262.0,173299313.0,GO:0016020
chr2,173297262,173299313,Zm00001eb096710,173297371,6.22631003080196,DTS.BLUE,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,CRIB domain-containing protein,,216486295.0,2052.0,,,Zm00001eb096710,,,,B73 Zm00001eb.1,,,Zea mays,chr2,173297262.0,173299313.0,GO:0016709
chr2,173395190,173402220,Zm00001eb096720,173297371,6.22631003080196,DTS.BLUE,IAH4.2021.PHZ51,IAH4.2021,PHZ51,,,,,,,,,,,,,,,,,,,,
chr2,177325507,177326904,Zm00001eb097570,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,,,216490734.0,1398.0,,,Zm00001eb097570,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177325507.0,177326904.0,GO:0003755
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0000976
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0003700
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0004072
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0004412
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0005524
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0005634
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0006355
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0006470
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0009085
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0009086
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0009088
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0009089
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0009090
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0009507
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0016310
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0046451
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0050661
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0106306
chr2,177327182,177347485,Zm00001eb097580,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,Aspartokinase,,216490755.0,20304.0,,,Zm00001eb097580,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177327182.0,177347485.0,GO:0106307
chr2,177335727,177336895,Zm00001eb097590,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,MFS domain-containing protein,,216490996.0,1169.0,,,Zm00001eb097590,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177335727.0,177336895.0,GO:0016021
chr2,177335727,177336895,Zm00001eb097590,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,MFS domain-containing protein,,216490996.0,1169.0,,,Zm00001eb097590,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177335727.0,177336895.0,GO:0022857
chr2,177335727,177336895,Zm00001eb097590,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,protein_coding,,MFS domain-containing protein,,216490996.0,1169.0,,,Zm00001eb097590,,,,B73 Zm00001eb.1,,,Zea mays,chr2,177335727.0,177336895.0,GO:0055085
chr2,177362543,177385371,Zm00001eb097610,177371577,6.93253350571069,ASI,IAH4.2021.PHZ51,IAH4.2021,PHZ51,,,,,,,,,,,,,,,,,,,,
chr2,58239025,58239364,Zm00001eb083730,58266184,6.04892578041745,DTS.BLUE,MIH1.2020.PHP02,MIH1.2020,PHP02,,,,,,,,,,,,,,,,,,,,
chr2,58242989,58246990,Zm00001eb083740,58266184,6.04892578041745,DTS.BLUE,MIH1.2020.PHP02,MIH1.2020,PHP02,protein_coding,,RRM domain-containing protein,,216428410.0,4002.0,,,Zm00001eb083740,,,,B73 Zm00001eb.1,,,Zea mays,chr2,58242989.0,58246990.0,GO:0003723
chr2,58261499,58267294,Zm00001eb083750,58266184,6.04892578041745,DTS.BLUE,MIH1.2020.PHP02,MIH1.2020,PHP02,protein_coding,,OTU domain-containing protein,,216428446.0,5796.0,,,Zm00001eb083750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,58261499.0,58267294.0,GO:0004843
chr2,58261499,58267294,Zm00001eb083750,58266184,6.04892578041745,DTS.BLUE,MIH1.2020.PHP02,MIH1.2020,PHP02,protein_coding,,OTU domain-containing protein,,216428446.0,5796.0,,,Zm00001eb083750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,58261499.0,58267294.0,GO:0061578
chr2,58261499,58267294,Zm00001eb083750,58266184,6.04892578041745,DTS.BLUE,MIH1.2020.PHP02,MIH1.2020,PHP02,protein_coding,,OTU domain-containing protein,,216428446.0,5796.0,,,Zm00001eb083750,,,,B73 Zm00001eb.1,,,Zea mays,chr2,58261499.0,58267294.0,GO:0070536
chr2,58349592,58353606,Zm00001eb083760,58266184,6.04892578041745,DTS.BLUE,MIH1.2020.PHP02,MIH1.2020,PHP02,protein_coding,,Metallo-hydrolase/oxidoreductase superfamily protein,,216428485.0,4015.0,,,Zm00001eb083760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,58349592.0,58353606.0,GO:0016021
chr2,58349592,58353606,Zm00001eb083760,58266184,6.04892578041745,DTS.BLUE,MIH1.2020.PHP02,MIH1.2020,PHP02,protein_coding,,Metallo-hydrolase/oxidoreductase superfamily protein,,216428485.0,4015.0,,,Zm00001eb083760,,,,B73 Zm00001eb.1,,,Zea mays,chr2,58349592.0,58353606.0,GO:0016787
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0004857
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0005576
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0005618
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0005886
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0016021
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0030599
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0042545
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0043086
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0045330
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0045490
chr3,176612094,176615549,Zm00001eb145790,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Pectinesterase,,216734147.0,3456.0,,,Zm00001eb145790,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176612094.0,176615549.0,GO:0052542
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0004017
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0005524
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0005634
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0005737
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0006207
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0006221
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0016021
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0016310
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0016491
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0033862
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0036430
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0036431
chr3,176616101,176620704,Zm00001eb145800,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Nitroreductase domain-containing protein,,216734162.0,4604.0,,,Zm00001eb145800,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176616101.0,176620704.0,GO:0046940
chr3,176713895,176720418,Zm00001eb145810,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Hexosyltransferase,,216734181.0,6524.0,,,Zm00001eb145810,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176713895.0,176720418.0,GO:0016021
chr3,176713895,176720418,Zm00001eb145810,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Hexosyltransferase,,216734181.0,6524.0,,,Zm00001eb145810,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176713895.0,176720418.0,GO:0016757
chr3,176713895,176720418,Zm00001eb145810,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Hexosyltransferase,,216734181.0,6524.0,,,Zm00001eb145810,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176713895.0,176720418.0,GO:0045492
chr3,176802728,176805378,Zm00001eb145820,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Homeobox-leucine zipper protein REVOLUTA,,216734270.0,2651.0,,,Zm00001eb145820,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176802728.0,176805378.0,GO:0003677
chr3,176802728,176805378,Zm00001eb145820,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Homeobox-leucine zipper protein REVOLUTA,,216734270.0,2651.0,,,Zm00001eb145820,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176802728.0,176805378.0,GO:0003700
chr3,176802728,176805378,Zm00001eb145820,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Homeobox-leucine zipper protein REVOLUTA,,216734270.0,2651.0,,,Zm00001eb145820,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176802728.0,176805378.0,GO:0005634
chr3,176802728,176805378,Zm00001eb145820,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,protein_coding,,Homeobox-leucine zipper protein REVOLUTA,,216734270.0,2651.0,,,Zm00001eb145820,,,,B73 Zm00001eb.1,,,Zea mays,chr3,176802728.0,176805378.0,GO:0006355
chr3,176813584,176813829,Zm00001eb145830,176714115,8.02547786273266,DTA.BLUE,MNH1.2020.PHP02,MNH1.2020,PHP02,,,,,,,,,,,,,,,,,,,,
chr3,33642767,33648481,Zm00001eb127190,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,rRNA processing protein-related,,216639250.0,5715.0,,,Zm00001eb127190,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33642767.0,33648481.0,GO:0005634
chr3,33642767,33648481,Zm00001eb127190,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,rRNA processing protein-related,,216639250.0,5715.0,,,Zm00001eb127190,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33642767.0,33648481.0,GO:0016021
chr3,33642767,33648481,Zm00001eb127190,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,rRNA processing protein-related,,216639250.0,5715.0,,,Zm00001eb127190,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33642767.0,33648481.0,GO:0043232
chr3,33642767,33648481,Zm00001eb127190,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,rRNA processing protein-related,,216639250.0,5715.0,,,Zm00001eb127190,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33642767.0,33648481.0,GO:0070013
chr3,33693345,33700714,Zm00001eb127200,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Rab-GAP TBC domain-containing protein,,216639672.0,7370.0,,,Zm00001eb127200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33693345.0,33700714.0,GO:0005096
chr3,33693345,33700714,Zm00001eb127200,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Rab-GAP TBC domain-containing protein,,216639672.0,7370.0,,,Zm00001eb127200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33693345.0,33700714.0,GO:0005634
chr3,33693345,33700714,Zm00001eb127200,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Rab-GAP TBC domain-containing protein,,216639672.0,7370.0,,,Zm00001eb127200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33693345.0,33700714.0,GO:0006535
chr3,33693345,33700714,Zm00001eb127200,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Rab-GAP TBC domain-containing protein,,216639672.0,7370.0,,,Zm00001eb127200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33693345.0,33700714.0,GO:0006886
chr3,33693345,33700714,Zm00001eb127200,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Rab-GAP TBC domain-containing protein,,216639672.0,7370.0,,,Zm00001eb127200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33693345.0,33700714.0,GO:0016021
chr3,33693345,33700714,Zm00001eb127200,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Rab-GAP TBC domain-containing protein,,216639672.0,7370.0,,,Zm00001eb127200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33693345.0,33700714.0,GO:0090630
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0000054
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0004124
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0005506
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0005524
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0005737
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0006413
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0006415
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0006535
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0009567
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0009860
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0016021
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0016829
chr3,33703083,33711318,Zm00001eb127210,33643205,7.4178808100139,DTS.BLUE,MNH1.2021.PHP02,MNH1.2021,PHP02,protein_coding,,Cysteine synthase,,216639825.0,8236.0,,,Zm00001eb127210,,,,B73 Zm00001eb.1,,,Zea mays,chr3,33703083.0,33711318.0,GO:0043024
